name,price,url,image,description,dimensions,material,color,category,brand
OSKARSHAMN Wing chair,,https://www.ikea.com/gb/en/p/oskarshamn-wing-chair-tibbleby-beige-grey-90523622/,https://www.ikea.com/gb/en/images/products/oskarshamn-wing-chair-tibbleby-beige-grey__1118157_pe872954_s5.jpg,,,,,,
LISABO Chair,,https://www.ikea.com/gb/en/p/lisabo-chair-ash-tallmyra-white-black-60561045/,https://www.ikea.com/gb/en/images/products/lisabo-chair-ash-tallmyra-white-black__1243660_pe920705_s5.jpg,,,,,,
HERRÅKRA Armchair,,https://www.ikea.com/gb/en/p/herrakra-armchair-vissle-grey-20544717/,https://www.ikea.com/gb/en/images/products/herrakra-armchair-vissle-grey__1213671_pe911201_s5.jpg,,,,,,
TOSSBERG Chair,,https://www.ikea.com/gb/en/p/tossberg-chair-metal-white-gunnared-beige-90551120/,https://www.ikea.com/gb/en/images/products/tossberg-chair-metal-white-gunnared-beige__1142158_pe881185_s5.jpg,,,,,,
LISABO Chair,,https://www.ikea.com/gb/en/p/lisabo-chair-ash-00457235/,https://www.ikea.com/gb/en/images/products/lisabo-chair-ash__0786549_pe763015_s5.jpg,,,,,,
POÄNG Low-back armchair,,https://www.ikea.com/gb/en/p/poaeng-low-back-armchair-natural-colour-beige-katorp-natural-colour-beige-s29551609/,https://www.ikea.com/gb/en/images/products/poaeng-low-back-armchair-natural-colour-beige-katorp-natural-colour-beige__1315067_pe940386_s5.jpg,,,,,,
ODGER Chair,,https://www.ikea.com/gb/en/p/odger-chair-anthracite-50457313/,https://www.ikea.com/gb/en/images/products/odger-chair-anthracite__0739669_pe741828_s5.jpg,,,,,,
STRANDMON Wing chair,,https://www.ikea.com/gb/en/p/strandmon-wing-chair-nordvalla-dark-grey-70359830/,https://www.ikea.com/gb/en/images/products/strandmon-wing-chair-nordvalla-dark-grey__0325432_pe517964_s5.jpg,,,,,,
MÅRENÄS Chair with armrests,,https://www.ikea.com/gb/en/p/marenaes-chair-with-armrests-black-gunnared-beige-s89515128/,https://www.ikea.com/gb/en/images/products/marenaes-chair-with-armrests-black-gunnared-beige__1182861_pe897321_s5.jpg,,,,,,
VITTSJÖ Coffee table 75 cm,,https://www.ikea.com/gb/en/p/vittsjoe-coffee-table-light-beige-glass-30604348/,https://www.ikea.com/gb/en/images/products/vittsjoe-coffee-table-light-beige-glass__1406776_pe971098_s5.jpg,,,,,,
HOLMERUD Side table 80x31 cm,,https://www.ikea.com/gb/en/p/holmerud-side-table-oak-effect-40541421/,https://www.ikea.com/gb/en/images/products/holmerud-side-table-oak-effect__1193662_pe901564_s5.jpg,,,,,,
STOCKHOLM Coffee table 180x59 cm,,https://www.ikea.com/gb/en/p/stockholm-coffee-table-walnut-veneer-70239710/,https://www.ikea.com/gb/en/images/products/stockholm-coffee-table-walnut-veneer__0181245_pe332924_s5.jpg,,,,,,
LACK Coffee table 90x55 cm,,https://www.ikea.com/gb/en/p/lack-coffee-table-white-90449905/,https://www.ikea.com/gb/en/images/products/lack-coffee-table-white__0750652_pe746803_s5.jpg,,,,,,
"VITTSJÖ Nest of tables, set of 2 90x50 cm",,https://www.ikea.com/gb/en/p/vittsjoe-nest-of-tables-set-of-2-light-beige-glass-90604350/,https://www.ikea.com/gb/en/images/products/vittsjoe-nest-of-tables-set-of-2-light-beige-glass__1406955_pe971315_s5.jpg,,,,,,
OLSERÖD Side table 53x50 cm,,https://www.ikea.com/gb/en/p/olseroed-side-table-anthracite-birch-effect-dark-yellow-20525356/,https://www.ikea.com/gb/en/images/products/olseroed-side-table-anthracite-birch-effect-dark-yellow__1150822_pe884680_s5.jpg,,,,,,
HOLMERUD Coffee table 90x55 cm,,https://www.ikea.com/gb/en/p/holmerud-coffee-table-oak-effect-90540706/,https://www.ikea.com/gb/en/images/products/holmerud-coffee-table-oak-effect__1193663_pe901563_s5.jpg,,,,,,
LACK Side table 55x55 cm,,https://www.ikea.com/gb/en/p/lack-side-table-white-30449908/,https://www.ikea.com/gb/en/images/products/lack-side-table-white__0702210_pe724345_s5.jpg,,,,,,
LACK Coffee table 118x78 cm,,https://www.ikea.com/gb/en/p/lack-coffee-table-black-brown-00104291/,https://www.ikea.com/gb/en/images/products/lack-coffee-table-black-brown__57537_pe163119_s5.jpg,,,,,,
TONSTAD Coffee table 84x82 cm,,https://www.ikea.com/gb/en/p/tonstad-coffee-table-brown-stained-oak-veneer-70489308/,https://www.ikea.com/gb/en/images/products/tonstad-coffee-table-brown-stained-oak-veneer__1319542_pe940961_s5.jpg,,,,,,
TORSJÖ Coffee table 88 cm,,https://www.ikea.com/gb/en/p/torsjoe-coffee-table-gold-effect-glass-50590406/,https://www.ikea.com/gb/en/images/products/torsjoe-coffee-table-gold-effect-glass__1362929_pe955365_s5.jpg,,,,,,
LACK Side table 35x35 cm,,https://www.ikea.com/gb/en/p/lack-side-table-white-30514791/,https://www.ikea.com/gb/en/images/products/lack-side-table-white__1057250_pe848800_s5.jpg,,,,,,
HOL Storage table 98x50 cm,,https://www.ikea.com/gb/en/p/hol-storage-table-acacia-50161321/,https://www.ikea.com/gb/en/images/products/hol-storage-table-acacia__0104310_pe251255_s5.jpg,,,,,,
"SONHULT Nest of tables, set of 2",,https://www.ikea.com/gb/en/p/sonhult-nest-of-tables-set-of-2-grey-walnut-effect-30578556/,https://www.ikea.com/gb/en/images/products/sonhult-nest-of-tables-set-of-2-grey-walnut-effect__1329101_pe945076_s5.jpg,,,,,,
GLADOM Tray table 45x53 cm,,https://www.ikea.com/gb/en/p/gladom-tray-table-black-50411990/,https://www.ikea.com/gb/en/images/products/gladom-tray-table-black__0567223_pe664991_s5.jpg,,,,,,
IDANÄS Coffee table 80x80 cm,,https://www.ikea.com/gb/en/p/idanaes-coffee-table-white-40500005/,https://www.ikea.com/gb/en/images/products/idanaes-coffee-table-white__1161072_pe889280_s5.jpg,,,,,,
BORGEBY Coffee table 70 cm,,https://www.ikea.com/gb/en/p/borgeby-coffee-table-birch-veneer-70389356/,https://www.ikea.com/gb/en/images/products/borgeby-coffee-table-birch-veneer__0987623_pe817609_s5.jpg,,,,,,
GUTTANE Coffee table 116x39 cm,,https://www.ikea.com/gb/en/p/guttane-coffee-table-oak-10587712/,https://www.ikea.com/gb/en/images/products/guttane-coffee-table-oak__1369155_pe958055_s5.jpg,,,,,,
VITTSJÖ Laptop stand 35x65 cm,,https://www.ikea.com/gb/en/p/vittsjoe-laptop-stand-black-brown-glass-00250249/,https://www.ikea.com/gb/en/images/products/vittsjoe-laptop-stand-black-brown-glass__0176250_pe329143_s5.jpg,,,,,,
FJÄLLBO Coffee table 90x46 cm,,https://www.ikea.com/gb/en/p/fjaellbo-coffee-table-black-70335486/,https://www.ikea.com/gb/en/images/products/fjaellbo-coffee-table-black__0475920_pe615876_s5.jpg,,,,,,
STOCKHOLM 2025 Coffee table,,https://www.ikea.com/gb/en/p/stockholm-2025-coffee-table-oak-veneer-glass-20586552/,https://www.ikea.com/gb/en/images/products/stockholm-2025-coffee-table-oak-veneer-glass__1362696_pe955296_s5.jpg,,,,,,
JAKOBSFORS Coffee table 80 cm,,https://www.ikea.com/gb/en/p/jakobsfors-coffee-table-dark-brown-stained-oak-veneer-50515167/,https://www.ikea.com/gb/en/images/products/jakobsfors-coffee-table-dark-brown-stained-oak-veneer__1108164_pe869323_s5.jpg,,,,,,
BURVIK Side table 38 cm,,https://www.ikea.com/gb/en/p/burvik-side-table-light-grey-green-80513001/,https://www.ikea.com/gb/en/images/products/burvik-side-table-light-grey-green__1022514_pe832781_s5.jpg,,,,,,
KVISTBRO Storage table 61 cm,,https://www.ikea.com/gb/en/p/kvistbro-storage-table-white-50322239/,https://www.ikea.com/gb/en/images/products/kvistbro-storage-table-white__0442383_pe593769_s5.jpg,,,,,,
VIMLE 4-seat sofa with chaise longue,,https://www.ikea.com/gb/en/p/vimle-4-seat-sofa-with-chaise-longue-gunnared-beige-s39399485/,https://www.ikea.com/gb/en/images/products/vimle-4-seat-sofa-with-chaise-longue-gunnared-beige__0514363_pe639433_s5.jpg,,,,,,
EKTORP 3-seat sofa,,https://www.ikea.com/gb/en/p/ektorp-3-seat-sofa-kilanda-dark-blue-s89509009/,https://www.ikea.com/gb/en/images/products/ektorp-3-seat-sofa-kilanda-dark-blue__1194843_pe902111_s5.jpg,,,,,,
EKTORP 2-seat sofa,,https://www.ikea.com/gb/en/p/ektorp-2-seat-sofa-kilanda-light-beige-s09509027/,https://www.ikea.com/gb/en/images/products/ektorp-2-seat-sofa-kilanda-light-beige__1194833_pe902081_s5.jpg,,,,,,
LANDSKRONA 3-seat sofa,,https://www.ikea.com/gb/en/p/landskrona-3-seat-sofa-gunnared-dark-grey-wood-s19270313/,https://www.ikea.com/gb/en/images/products/landskrona-3-seat-sofa-gunnared-dark-grey-wood__0602117_pe680186_s5.jpg,,,,,,
GLOSTAD 2-seat sofa,,https://www.ikea.com/gb/en/p/glostad-2-seat-sofa-knisa-dark-grey-90489010/,https://www.ikea.com/gb/en/images/products/glostad-2-seat-sofa-knisa-dark-grey__0950864_pe800736_s5.jpg,,,,,,
KIVIK 3-seat sofa,,https://www.ikea.com/gb/en/p/kivik-3-seat-sofa-tibbleby-beige-grey-s69440596/,https://www.ikea.com/gb/en/images/products/kivik-3-seat-sofa-tibbleby-beige-grey__1056144_pe848277_s5.jpg,,,,,,
KIVIK 2-seat sofa,,https://www.ikea.com/gb/en/p/kivik-2-seat-sofa-tibbleby-beige-grey-s29440598/,https://www.ikea.com/gb/en/images/products/kivik-2-seat-sofa-tibbleby-beige-grey__1056142_pe848270_s5.jpg,,,,,,
GLOSTAD 3-seat sofa,,https://www.ikea.com/gb/en/p/glostad-3-seat-sofa-knisa-dark-grey-80595940/,https://www.ikea.com/gb/en/images/products/glostad-3-seat-sofa-knisa-dark-grey__1234948_pe917261_s5.jpg,,,,,,
VIMLE 3-seat sofa,,https://www.ikea.com/gb/en/p/vimle-3-seat-sofa-with-chaise-longue-gunnared-beige-s59399111/,https://www.ikea.com/gb/en/images/products/vimle-3-seat-sofa-with-chaise-longue-gunnared-beige__0514360_pe639436_s5.jpg,,,,,,
VIMLE 3-seat sofa,,https://www.ikea.com/gb/en/p/vimle-3-seat-sofa-gunnared-beige-s59399031/,https://www.ikea.com/gb/en/images/products/vimle-3-seat-sofa-gunnared-beige__0514366_pe639439_s5.jpg,,,,,,
STOCKHOLM 2025 3-seat sofa,,https://www.ikea.com/gb/en/p/stockholm-2025-3-seat-sofa-sundhamn-beige-20586095/,https://www.ikea.com/gb/en/images/products/stockholm-2025-3-seat-sofa-sundhamn-beige__1362734_pe955310_s5.jpg,,,,,,
KLIPPAN 2-seat sofa,,https://www.ikea.com/gb/en/p/klippan-2-seat-sofa-flackarp-medium-grey-s89246862/,https://www.ikea.com/gb/en/images/products/klippan-2-seat-sofa-flackarp-medium-grey__0562980_pe663633_s5.jpg,,,,,,
HYLTARP 3-seat sofa,,https://www.ikea.com/gb/en/p/hyltarp-3-seat-sofa-gransel-natural-s09489637/,https://www.ikea.com/gb/en/images/products/hyltarp-3-seat-sofa-gransel-natural__1193814_pe901641_s5.jpg,,,,,,
KIVIK 3-seat sofa with chaise longue,,https://www.ikea.com/gb/en/p/kivik-3-seat-sofa-with-chaise-longue-tibbleby-beige-grey-s59440587/,https://www.ikea.com/gb/en/images/products/kivik-3-seat-sofa-with-chaise-longue-tibbleby-beige-grey__1056147_pe848280_s5.jpg,,,,,,
GLOSTAD 3-seat sofa with chaise longue,,https://www.ikea.com/gb/en/p/glostad-3-seat-sofa-with-chaise-longue-knisa-dark-grey-s89578601/,https://www.ikea.com/gb/en/images/products/glostad-3-seat-sofa-with-chaise-longue-knisa-dark-grey__1234952_pe917265_s5.jpg,,,,,,
LANDSKRONA 3-seat sofa,,https://www.ikea.com/gb/en/p/landskrona-3-seat-sofa-grann-bomstad-golden-brown-wood-s69270301/,https://www.ikea.com/gb/en/images/products/landskrona-3-seat-sofa-grann-bomstad-golden-brown-wood__0602112_pe680181_s5.jpg,,,,,,
SÖDERHAMN 4-seat sofa,,https://www.ikea.com/gb/en/p/soederhamn-4-seat-sofa-with-chaise-longue-and-open-end-viarp-beige-brown-s89305823/,https://www.ikea.com/gb/en/images/products/soederhamn-4-seat-sofa-with-chaise-longue-and-open-end-viarp-beige-brown__0802723_pe768561_s5.jpg,,,,,,
BACKSÄLEN 2-seat sofa,,https://www.ikea.com/gb/en/p/backsaelen-2-seat-sofa-blekinge-white-s99393169/,https://www.ikea.com/gb/en/images/products/backsaelen-2-seat-sofa-blekinge-white__0950612_pe800541_s5.jpg,,,,,,
VIMLE 2-seat sofa,,https://www.ikea.com/gb/en/p/vimle-2-seat-sofa-gunnared-beige-s79398974/,https://www.ikea.com/gb/en/images/products/vimle-2-seat-sofa-gunnared-beige__0951870_pe801410_s5.jpg,,,,,,
KIVIK 3-seat sofa,,https://www.ikea.com/gb/en/p/kivik-3-seat-sofa-grann-bomstad-black-00519530/,https://www.ikea.com/gb/en/images/products/kivik-3-seat-sofa-grann-bomstad-black__0137863_pe296632_s5.jpg,,,,,,
VISKAFORS 3-seat sofa,,https://www.ikea.com/gb/en/p/viskafors-3-seat-sofa-lejde-grey-green-brown-s59443369/,https://www.ikea.com/gb/en/images/products/viskafors-3-seat-sofa-lejde-grey-green-brown__1088068_pe861043_s5.jpg,,,,,,
STOCKHOLM Three-seat sofa,,https://www.ikea.com/gb/en/p/stockholm-three-seat-sofa-seglora-natural-00245050/,https://www.ikea.com/gb/en/images/products/stockholm-three-seat-sofa-seglora-natural__0183763_pe334809_s5.jpg,,,,,,
VIMLE 3-seat sofa,,https://www.ikea.com/gb/en/p/vimle-3-seat-sofa-with-wide-armrests-gunnared-beige-s99401334/,https://www.ikea.com/gb/en/images/products/vimle-3-seat-sofa-with-wide-armrests-gunnared-beige__0951896_pe801413_s5.jpg,,,,,,
STOCKHOLM 2025 3-seat sofa,,https://www.ikea.com/gb/en/p/stockholm-2025-3-seat-sofa-djurmo-grey-white-s09574305/,https://www.ikea.com/gb/en/images/products/stockholm-2025-3-seat-sofa-djurmo-grey-white__1362838_pe955334_s5.jpg,,,,,,
FRIHETEN Corner sofa-bed with storage,,https://www.ikea.com/gb/en/p/friheten-corner-sofa-bed-with-storage-skiftebo-dark-grey-s09133543/,https://www.ikea.com/gb/en/images/products/friheten-corner-sofa-bed-with-storage-skiftebo-dark-grey__0175610_pe328883_s5.jpg,,,,,,
HEMNES Day-bed w 3 drawers/2 mattresses 80x200 cm,,https://www.ikea.com/gb/en/p/hemnes-day-bed-w-3-drawers-2-mattresses-grey-green-afjaell-medium-firm-s79610220/,https://www.ikea.com/gb/en/images/products/hemnes-day-bed-w-3-drawers-2-mattresses-grey-green-afjaell-medium-firm__1471601_pe997302_s5.jpg,,,,,,
SKÖNABÄCK 2-seat sofa-bed,,https://www.ikea.com/gb/en/p/skoenabaeck-2-seat-sofa-bed-knisa-dark-grey-30582544/,https://www.ikea.com/gb/en/images/products/skoenabaeck-2-seat-sofa-bed-knisa-dark-grey__1360572_pe954478_s5.jpg,,,,,,
FRIHETEN / KLAGSHAMN Corner sofa-bed with storage,,https://www.ikea.com/gb/en/p/friheten-klagshamn-corner-sofa-bed-with-storage-faringe-light-grey-s69520239/,https://www.ikea.com/gb/en/images/products/friheten-klagshamn-corner-sofa-bed-with-storage-faringe-light-grey__1360642_pe954542_s5.jpg,,,,,,
LYCKSELE LÖVÅS 2-seat sofa-bed,,https://www.ikea.com/gb/en/p/lycksele-loevas-2-seat-sofa-bed-ransta-natural-s19387006/,https://www.ikea.com/gb/en/images/products/lycksele-loevas-2-seat-sofa-bed-ransta-natural__0949712_pe799986_s5.jpg,,,,,,
HAMMARN Sofa-bed,,https://www.ikea.com/gb/en/p/hammarn-sofa-bed-knisa-dark-grey-black-00361493/,https://www.ikea.com/gb/en/images/products/hammarn-sofa-bed-knisa-dark-grey-black__0519027_pe641353_s5.jpg,,,,,,
BÅRSLÖV 3-seat sofa-bed with chaise longue,,https://www.ikea.com/gb/en/p/barsloev-3-seat-sofa-bed-with-chaise-longue-tibbleby-beige-grey-30541596/,https://www.ikea.com/gb/en/images/products/barsloev-3-seat-sofa-bed-with-chaise-longue-tibbleby-beige-grey__1213693_pe911220_s5.jpg,,,,,,
GRUNNARP 3-seat sofa-bed,,https://www.ikea.com/gb/en/p/grunnarp-3-seat-sofa-bed-gunnared-beige-90585078/,https://www.ikea.com/gb/en/images/products/grunnarp-3-seat-sofa-bed-gunnared-beige__1409865_pe972413_s5.jpg,,,,,,
FRIHETEN Three-seat sofa-bed,,https://www.ikea.com/gb/en/p/friheten-three-seat-sofa-bed-skiftebo-dark-grey-10341150/,https://www.ikea.com/gb/en/images/products/friheten-three-seat-sofa-bed-skiftebo-dark-grey__0525504_pe644868_s5.jpg,,,,,,
VIMLE 3-seat sofa-bed with chaise longue,,https://www.ikea.com/gb/en/p/vimle-3-seat-sofa-bed-with-chaise-longue-gunnared-beige-s29545246/,https://www.ikea.com/gb/en/images/products/vimle-3-seat-sofa-bed-with-chaise-longue-gunnared-beige__0686179_pe721666_s5.jpg,,,,,,
BRIMNES Day-bed w 2 drawers/2 mattresses 80x200 cm,,https://www.ikea.com/gb/en/p/brimnes-day-bed-w-2-drawers-2-mattresses-white-afjaell-medium-firm-s59521159/,https://www.ikea.com/gb/en/images/products/brimnes-day-bed-w-2-drawers-2-mattresses-white-afjaell-medium-firm__1161840_pe889557_s5.jpg,,,,,,
FRIDHULT Sofa-bed,,https://www.ikea.com/gb/en/p/fridhult-sofa-bed-knisa-light-grey-40355763/,https://www.ikea.com/gb/en/images/products/fridhult-sofa-bed-knisa-light-grey__1194665_pe902051_s5.jpg,,,,,,
VIMLE 2-seat sofa-bed,,https://www.ikea.com/gb/en/p/vimle-2-seat-sofa-bed-gunnared-beige-s89545234/,https://www.ikea.com/gb/en/images/products/vimle-2-seat-sofa-bed-gunnared-beige__0686037_pe721537_s5.jpg,,,,,,
LINDÅKRA 2-seat sofa-bed,,https://www.ikea.com/gb/en/p/lindakra-2-seat-sofa-bed-vissle-dark-grey-80582612/,https://www.ikea.com/gb/en/images/products/lindakra-2-seat-sofa-bed-vissle-dark-grey__1360552_pe954473_s5.jpg,,,,,,
VRETSTORP 3-seat sofa-bed,,https://www.ikea.com/gb/en/p/vretstorp-3-seat-sofa-bed-hakebo-grey-green-s39491257/,https://www.ikea.com/gb/en/images/products/vretstorp-3-seat-sofa-bed-hakebo-grey-green__1155349_pe886576_s5.jpg,,,,,,
LANDSKRONA 3-seat sofa-bed,,https://www.ikea.com/gb/en/p/landskrona-3-seat-sofa-bed-gunnared-light-green-wood-s29491286/,https://www.ikea.com/gb/en/images/products/landskrona-3-seat-sofa-bed-gunnared-light-green-wood__1170140_pe892680_s5.jpg,,,,,,
ÄLVDALEN 3-seat sofa-bed,,https://www.ikea.com/gb/en/p/aelvdalen-3-seat-sofa-bed-knisa-dark-grey-10530645/,https://www.ikea.com/gb/en/images/products/aelvdalen-3-seat-sofa-bed-knisa-dark-grey__1194636_pe902033_s5.jpg,,,,,,
BÅRSLÖV 3-seat sofa-bed,,https://www.ikea.com/gb/en/p/barsloev-3-seat-sofa-bed-tibbleby-beige-grey-90541584/,https://www.ikea.com/gb/en/images/products/barsloev-3-seat-sofa-bed-tibbleby-beige-grey__1213685_pe911212_s5.jpg,,,,,,
HYLTARP 2-seat sofa-bed,,https://www.ikea.com/gb/en/p/hyltarp-2-seat-sofa-bed-gransel-natural-s29489580/,https://www.ikea.com/gb/en/images/products/hyltarp-2-seat-sofa-bed-gransel-natural__1193786_pe901614_s5.jpg,,,,,,
TORNSBORG 2-seat sofa-bed,,https://www.ikea.com/gb/en/p/tornsborg-2-seat-sofa-bed-naggen-beige-pine-40586103/,https://www.ikea.com/gb/en/images/products/tornsborg-2-seat-sofa-bed-naggen-beige-pine__1391409_pe965790_s5.jpg,,,,,,
ÄLVDALEN 3-seat sofa-bed with chaise longue,,https://www.ikea.com/gb/en/p/aelvdalen-3-seat-sofa-bed-with-chaise-longue-knisa-grey-beige-70530671/,https://www.ikea.com/gb/en/images/products/aelvdalen-3-seat-sofa-bed-with-chaise-longue-knisa-grey-beige__1194627_pe902024_s5.jpg,,,,,,
TORNSBORG Armchair-bed,,https://www.ikea.com/gb/en/p/tornsborg-armchair-bed-naggen-beige-pine-00586100/,https://www.ikea.com/gb/en/images/products/tornsborg-armchair-bed-naggen-beige-pine__1387484_pe965841_s5.jpg,,,,,,
GLAMBERGET Extendable bed w stor/2 mattresses Standard Single,,https://www.ikea.com/gb/en/p/glamberget-extendable-bed-w-stor-2-mattresses-pine-agotnes-firm-s09568408/,https://www.ikea.com/gb/en/images/products/glamberget-extendable-bed-w-stor-2-mattresses-pine-agotnes-firm__1335919_pe947207_s5.jpg,,,,,,
KIVIK 1-seat sofa-bed,,https://www.ikea.com/gb/en/p/kivik-1-seat-sofa-bed-tibbleby-beige-grey-s79470234/,https://www.ikea.com/gb/en/images/products/kivik-1-seat-sofa-bed-tibbleby-beige-grey__1130878_pe877951_s5.jpg,,,,,,
EKENÄSET Armchair,,https://www.ikea.com/gb/en/p/ekenaeset-armchair-kilanda-light-beige-50533492/,https://www.ikea.com/gb/en/images/products/ekenaeset-armchair-kilanda-light-beige__1109687_pe870153_s5.jpg,,,,,,
DYVLINGE Swivel easy chair,,https://www.ikea.com/gb/en/p/dyvlinge-swivel-easy-chair-kelinge-orange-60581920/,https://www.ikea.com/gb/en/images/products/dyvlinge-swivel-easy-chair-kelinge-orange__1322501_pe942192_s5.jpg,,,,,,
STRANDMON Wing chair,,https://www.ikea.com/gb/en/p/strandmon-wing-chair-nordvalla-dark-grey-70359830/,https://www.ikea.com/gb/en/images/products/strandmon-wing-chair-nordvalla-dark-grey__0325432_pe517964_s5.jpg,,,,,,
OSKARSHAMN Wing chair,,https://www.ikea.com/gb/en/p/oskarshamn-wing-chair-tibbleby-beige-grey-90523622/,https://www.ikea.com/gb/en/images/products/oskarshamn-wing-chair-tibbleby-beige-grey__1118157_pe872954_s5.jpg,,,,,,
POÄNG Armchair,,https://www.ikea.com/gb/en/p/poaeng-armchair-white-stained-oak-veneer-knisa-light-beige-s89286612/,https://www.ikea.com/gb/en/images/products/poaeng-armchair-white-stained-oak-veneer-knisa-light-beige__0681526_pe720135_s5.jpg,,,,,,
EKTORP Armchair,,https://www.ikea.com/gb/en/p/ektorp-armchair-kilanda-light-beige-s79552102/,https://www.ikea.com/gb/en/images/products/ektorp-armchair-kilanda-light-beige__1242736_pe920364_s5.jpg,,,,,,
LANDSKRONA Armchair,,https://www.ikea.com/gb/en/p/landskrona-armchair-gunnared-dark-grey-wood-s09269720/,https://www.ikea.com/gb/en/images/products/landskrona-armchair-gunnared-dark-grey-wood__0602087_pe680155_s5.jpg,,,,,,
ROCKSJÖN Armchair,,https://www.ikea.com/gb/en/p/rocksjoen-armchair-kilanda-light-beige-s89508854/,https://www.ikea.com/gb/en/images/products/rocksjoen-armchair-kilanda-light-beige__1247350_pe922624_s5.jpg,,,,,,
OSKARSHAMN Wing chair with footstool,,https://www.ikea.com/gb/en/p/oskarshamn-wing-chair-with-footstool-tibbleby-beige-grey-s59485340/,https://www.ikea.com/gb/en/images/products/oskarshamn-wing-chair-with-footstool-tibbleby-beige-grey__1123966_pe874941_s5.jpg,,,,,,
POÄNG Rocking-chair,,https://www.ikea.com/gb/en/p/poaeng-rocking-chair-oak-veneer-gunnared-light-green-s69501976/,https://www.ikea.com/gb/en/images/products/poaeng-rocking-chair-oak-veneer-gunnared-light-green__1192367_pe901077_s5.jpg,,,,,,
STRANDMON Armchair and footstool,,https://www.ikea.com/gb/en/p/strandmon-armchair-and-footstool-skiftebo-yellow-s19487869/,https://www.ikea.com/gb/en/images/products/strandmon-armchair-and-footstool-skiftebo-yellow__1094844_pe863644_s5.jpg,,,,,,
POÄNG Low-back armchair,,https://www.ikea.com/gb/en/p/poaeng-low-back-armchair-natural-colour-beige-katorp-natural-colour-beige-s29551609/,https://www.ikea.com/gb/en/images/products/poaeng-low-back-armchair-natural-colour-beige-katorp-natural-colour-beige__1315067_pe940386_s5.jpg,,,,,,
HERRÅKRA Armchair,,https://www.ikea.com/gb/en/p/herrakra-armchair-vissle-grey-20544717/,https://www.ikea.com/gb/en/images/products/herrakra-armchair-vissle-grey__1213671_pe911201_s5.jpg,,,,,,
"VISKAFORS 1,5-seat armchair",,https://www.ikea.com/gb/en/p/viskafors-1-5-seat-armchair-lejde-grey-green-brown-s49443299/,https://www.ikea.com/gb/en/images/products/viskafors-1-5-seat-armchair-lejde-grey-green-brown__1088079_pe861051_s5.jpg,,,,,,
VIMLE Armchair,,https://www.ikea.com/gb/en/p/vimle-armchair-gunnared-beige-s59477161/,https://www.ikea.com/gb/en/images/products/vimle-armchair-gunnared-beige__1068011_pe852869_s5.jpg,,,,,,
BROBOCK Armchair,,https://www.ikea.com/gb/en/p/brobock-armchair-rattan-90535804/,https://www.ikea.com/gb/en/images/products/brobock-armchair-rattan__1200167_pe904865_s5.jpg,,,,,,
POÄNG Armchair and footstool,,https://www.ikea.com/gb/en/p/poaeng-armchair-and-footstool-oak-veneer-knisa-light-beige-s99484225/,https://www.ikea.com/gb/en/images/products/poaeng-armchair-and-footstool-oak-veneer-knisa-light-beige__1096202_pe864235_s5.jpg,,,,,,
PERSBOL Armchair,,https://www.ikea.com/gb/en/p/persbol-armchair-birch-tibbleby-beige-grey-50525915/,https://www.ikea.com/gb/en/images/products/persbol-armchair-birch-tibbleby-beige-grey__1123949_pe874927_s5.jpg,,,,,,
HERRÅKRA Armchair,,https://www.ikea.com/gb/en/p/herrakra-armchair-skulsta-black-80535550/,https://www.ikea.com/gb/en/images/products/herrakra-armchair-skulsta-black__1213663_pe911199_s5.jpg,,,,,,
EKOLSUND Recliner,,https://www.ikea.com/gb/en/p/ekolsund-recliner-gunnared-light-brown-pink-s79297183/,https://www.ikea.com/gb/en/images/products/ekolsund-recliner-gunnared-light-brown-pink__0709905_pe727164_s5.jpg,,,,,,
REMSTA Armchair,,https://www.ikea.com/gb/en/p/remsta-armchair-tallmyra-dark-green-50484953/,https://www.ikea.com/gb/en/images/products/remsta-armchair-tallmyra-dark-green__0663094_pe712285_s5.jpg,,,,,,
EKTORP Armchair and footstool,,https://www.ikea.com/gb/en/p/ektorp-armchair-and-footstool-kilanda-light-beige-s59553862/,https://www.ikea.com/gb/en/images/products/ektorp-armchair-and-footstool-kilanda-light-beige__1247965_pe922911_s5.jpg,,,,,,
STOCKHOLM 2025 Armchair,,https://www.ikea.com/gb/en/p/stockholm-2025-armchair-djurmo-grey-white-10594755/,https://www.ikea.com/gb/en/images/products/stockholm-2025-armchair-djurmo-grey-white__1362740_pe955313_s5.jpg,,,,,,
SKÅLBODA Armchair,,https://www.ikea.com/gb/en/p/skalboda-armchair-orange-40555309/,https://www.ikea.com/gb/en/images/products/skalboda-armchair-orange__1180835_pe896475_s5.jpg,,,,,,
KIVIK Chaise longue,,https://www.ikea.com/gb/en/p/kivik-chaise-longue-tibbleby-beige-grey-s29440490/,https://www.ikea.com/gb/en/images/products/kivik-chaise-longue-tibbleby-beige-grey__1056115_pe848248_s5.jpg,,,,,,
SÖDERHAMN Chaise longue,,https://www.ikea.com/gb/en/p/soederhamn-chaise-longue-viarp-beige-brown-s29305623/,https://www.ikea.com/gb/en/images/products/soederhamn-chaise-longue-viarp-beige-brown__0802369_pe768433_s5.jpg,,,,,,
VIMLE Chaise longue,,https://www.ikea.com/gb/en/p/vimle-chaise-longue-gunnared-medium-grey-s59399899/,https://www.ikea.com/gb/en/images/products/vimle-chaise-longue-gunnared-medium-grey__0951730_pe801348_s5.jpg,,,,,,
